row_index,source_name,true_label,pred_label,confidence,period,amplitude,ra_deg,dec_deg,simbad_id,simbad_otype,vsx_name,vsx_type,vsx_period,asassn_name,asassn_type,asassn_period,asassn_amp,gcvs_name,gcvs_type,gcvs_period,pred_broad,true_broad,vsx_broad,asassn_broad,simbad_broad,n_confirm_pred,n_confirm_true,final_verdict
264370,ASASSN-V_J001516.43+475644.5,ROT,SR,0.996902,73.27447487923186,1.722,3.818458,47.945694,ZTF J001516.42+475644.5,LP*,ZTF J001516.42+475644.5,SR,74.4731851,,,,,,,,LPV,ROT,LPV,,LPV,2,0,MODEL_LIKELY_CORRECT
707102,ASASSN-V J170938.72+542141.0,DSCT,EW,0.99687,0.1339505310945429,0.5060000000000002,257.411333,54.361389,ATO J257.4113+54.3614,EB*,ZTF J170938.72+542141.1,EW,0.2679014,J170938.72+542141.0,HADS,0.1339506,0.34,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
618201,ZTFJ063005.51+243642.6,EW,SR,0.996849,103.85119487179438,0.7099999999999991,97.522958,24.611833,ATO J097.5230+24.6118,LP*,ZTF J063005.51+243642.6,EB:,201.4346117,J063005.53+243643.1,SR,100.13936,0.52,,,,LPV,EB,EB,LPV,LPV,2,1,MODEL_LIKELY_CORRECT
701963,ASASSN-V J205611.14+123222.5,DSCT,EW,0.996827,0.167624525891364,0.484,314.046417,12.539583,ATO J314.0464+12.5396,EB*,WISE J205611.1+123222,EW,0.3352544,J205611.14+123222.5,HADS,0.1676253,0.24,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
182681,ASASSN-V_J174732.84-395808.2,ROT,SR,0.996748,63.867366666678215,715.389,266.886833,-39.968944,2MASS J17473284-3958081,LP*,Gaia DR3 5958049555892841728,SR|M,872.9,J174732.84-395808.3,SR,343.99197,0.85,,,,LPV,ROT,SR|M,LPV,LPV,2,0,MODEL_LIKELY_CORRECT
717605,ASASSN-V J184034.43-355528.5,DSCT,EW,0.996732,0.1513901268830556,1.979000000000001,280.143458,-35.924583,Gaia DR3 6733657114015220736,EB*,ASASSN-V J184034.41-355526.1,HADS,0.151392,J184034.43-355528.5,HADS,0.1513916,0.48,,,,EB,DSCT,DSCT,DSCT,EB,1,2,CONFLICTING
212343,ASASSN-V_J180457.19+153616.4,ROT,SR,0.996639,55.13034225942248,2.3179999999999996,271.238292,15.604556,ZTF J180457.18+153616.4,LP*,ZTF J180457.18+153616.4,SR,53.4081834,,,,,,,,LPV,ROT,LPV,,LPV,2,0,MODEL_LIKELY_CORRECT
716939,ASASSN-V J142142.24-643024.4,DSCT,EW,0.996621,0.1773357252145142,0.2870000000000008,215.426,-64.506778,Gaia DR3 5852698096924327936,EB*,WISE J142142.2-643024,EW,0.3546681,J142142.24-643024.4,HADS,0.1773352,0.23,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
712895,ASASSN-V J193806.47+005550.7,DSCT,EW,0.996581,0.188510866735051,0.3509999999999991,294.526958,0.93075,ATO J294.5275+00.9308,EB*,WISE J193806.5+005550,EW,0.317081,J193806.47+005550.7,HADS,0.158543,0.22,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
15668,ASASSN-V J155756.89-431410.5,RRC,EW,0.99655,0.2353182569820512,0.5559999999999992,239.487042,-43.23625,Gaia DR3 5994715210597247744,EB*,WISE J155756.9-431409,EW,0.4706348,J155756.89-431410.5,RRC,0.2353199,0.43,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
603979,ASASSN-V J014419.04-844359.1,EW,RRC,0.996408,0.3196184401185036,0.7260000000000009,26.079333,-84.733083,Gaia DR3 4617036070210332032,RR*,ASASSN-V J014418.96-844358.9,EW,0.639234,J014419.04-844359.1,EW,0.639234,0.46,,,,RR,EB,EB,EB,RR,1,2,CONFLICTING
707791,ASASSN-V J184311.36-481444.8,DSCT,EW,0.996355,0.168616481949119,0.6190000000000015,280.797333,-48.245778,Gaia DR3 6704495080646898432,EB*,ASASSN-V J184311.60-481447.3,HADS,0.168617,J184311.36-481444.8,HADS,0.1686166,0.31,,,,EB,DSCT,DSCT,DSCT,EB,1,2,CONFLICTING
4929,ASASSN-V J204101.25+235805.3,RRC,EW,0.996292,0.1813759015500506,2.3210000000000015,310.255208,23.968139,ATO J310.2552+23.9681,EB*,Gaia DR3 1843188277396287744,E,0.362753,J204101.25+235805.3,RRC,0.1813779,0.46,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
715209,ASASSN-V J113433.30-702832.1,DSCT,EW,0.996199,0.1683004999343986,0.9489999999999998,173.63875,-70.475583,Gaia DR3 5233594538419379328,EB*,WISE J113433.4-702832,EW,0.3366047,J113433.30-702832.1,HADS,0.1683037,0.33,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
13175,ASASSN-V J181200.39-402523.6,RRC,EW,0.996048,0.2303209673001721,0.35999999999999943,273.001625,-40.423222,Gaia DR3 6725780040912823680,EB*,ASASSN-V J181200.19-402525.3,RRC,0.23032,J181200.39-402523.6,RRC,0.2303196,0.25,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
231390,ASASSN-V_J164823.83+074355.6,ROT,SR,0.996045,42.17029650794667,1.4689999999999999,252.099292,7.732111,ZTF J164823.82+074355.6,LP*,ZTF J164823.82+074355.6,SR,42.2128039,,,,,,,,LPV,ROT,LPV,,LPV,2,0,MODEL_LIKELY_CORRECT
629358,ASASSN-V J194712.16-091221.4,EW,RRC,0.99603,0.3097143762746863,0.6080000000000005,296.800667,-9.205944,ATO J296.8006-09.2059,RR*,PS1-3PI J194712.15-091221.4,RRC,0.449213,J194712.16-091221.4,EW,0.619419,0.41,,,,RR,EB,RR,EB,RR,2,1,MODEL_LIKELY_CORRECT
6472,ASASSN-V J063913.35+222124.5,RRC,EW,0.996021,0.2733416229009521,0.5419999999999998,99.805625,22.356806,ATO J099.8057+22.3566,EB*,ZTF J063913.37+222124.0,EW,0.5466888,J063913.35+222124.5,RRC,0.273347,0.41,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
10359,ASASSN-V J205333.57+325358.7,RRC,EW,0.996016,0.2163259246813827,0.3760000000000012,313.389875,32.899639,ZTF J205333.41+325357.7,EB*,ASASSN-V J205333.41+325357.8,RRC,0.216323,J205333.57+325358.7,RRC,0.2163228,0.23,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
169495,ASASSN-V J194911.29+353555.9,ROT,SR,0.995895,63.463299328855065,0.2940000000000005,297.297042,35.598861,ATO J297.2969+35.5989,LP*,HAT 199-09758,LPV,,J194911.29+353555.9,ROT,62.99176,0.17,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
240297,ASASSN-V_J181649.11+165326.7,ROT,SR,0.995805,66.38543612333956,1.5899999999999999,274.204625,16.89075,ATO J274.2046+16.8907,LP*,ZTF J181649.10+165326.7,SR,66.2152096,,,,,,,,LPV,ROT,LPV,,LPV,2,0,MODEL_LIKELY_CORRECT
3665,ASASSN-V J010318.69+472058.0,RRC,EW,0.995773,0.2239536271484298,0.2090000000000014,15.827875,47.349444,ATO J015.8276+47.3506,EB*,WISE J010318.6+472102,EW,0.4479124,J010318.69+472058.0,RRC,0.2239554,0.16,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
14192,ASASSN-V J000558.10+615947.9,RRC,EW,0.995755,0.4099471911860797,0.3719999999999999,1.492083,61.996639,Gaia DR3 429869262190339072,EB*,WISE J000558.0+615947,EW|EA,0.8217323,J000558.10+615947.9,RRC,0.409945,0.22,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
5644,ASASSN-V J195438.10+373608.2,RRC,EW,0.99572,0.3031840625939577,0.25099999999999945,298.65875,37.602278,ZTF J195438.36+373609.2,EB*,WISE J195438.3+373609,EW,0.6063674,J195438.10+373608.2,RRC,0.3031832,0.2,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
14633,ASASSN-V J091833.29-602840.7,RRC,EW,0.9957,0.2273227000127514,0.6440000000000001,139.638708,-60.477972,Gaia DR3 5299422059060265856,EB*,WISE J091833.0-602839,EW,0.4546355,J091833.29-602840.7,RRC,0.2273174,0.37,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
18966,ASASSN-V J080101.24-245346.1,RRC,EW,0.995662,0.4301809222564672,0.27000000000000135,120.255167,-24.896139,ATO J120.2550-24.8960,EB*,Gaia DR3 5698346799122210688,E,0.86038,J080101.24-245346.1,RRC,0.4301983,0.23,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
572213,ZTFJ212033.22+072324.5,EW,RRC,0.995626,0.3601009025109428,0.5529999999999973,320.138417,7.390139,ATO J320.1384+07.3901,RR*,ZTF J212033.22+072324.5,EW,0.7201927,,,,,,,,RR,EB,EB,,RR,1,1,CONFLICTING
576729,ZTFJ194519.75+320911.5,EW,SR,0.995608,0.9721377038763012,0.6120000000000019,296.332292,32.153194,ZTF J194519.75+320911.5,LP*,ZTF J194519.75+320911.5,EB,77.8434624,,,,,,,,LPV,EB,EB,,LPV,1,1,CONFLICTING
704054,ASASSN-V J110249.54-521453.8,DSCT,EW,0.995601,0.1550024295696206,1.1150000000000002,165.706417,-52.248278,Gaia DR3 5359884375263291008,EB*,WISE J110249.6-521454,EW,0.3100042,J110249.54-521453.8,HADS,0.1550021,0.37,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
707795,ASASSN-V J193648.50+053552.2,DSCT,EW,0.995537,0.1639062977849409,0.39199999999999946,294.202083,5.597833,ATO J294.2009+05.5982,EB*,ZTF J193648.23+053553.8,EW,0.3278018,J193648.50+053552.2,HADS,0.1639064,0.27,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
14663,ASASSN-V J181518.96+230230.8,RRC,EW,0.995449,0.2178041396618713,0.7030000000000012,273.829,23.041889,ATO J273.8291+23.0419,EB*,ZTF J181518.99+230230.8,EW,0.4356268,J181518.96+230230.8,RRC,0.2178046,0.41,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
551489,ZTFJ190933.83+193523.2,EW,SR,0.995443,1.0205652997548424,0.6819999999999986,287.390958,19.589778,ATO J287.3909+19.5897,LP*,ZTF J190933.83+193523.2,EB:,2.0413278,,,,,,,,LPV,EB,EB,,LPV,1,1,CONFLICTING
711097,ASASSN-V J134425.57-564619.0,DSCT,EW,0.995373,0.1525782391834119,0.3460000000000001,206.106542,-56.771944,Gaia DR3 5872079291426615168,EB*,ASASSN-V J134425.73-564621.8,HADS,0.15258,J134425.57-564619.0,HADS,0.1525802,0.28,,,,EB,DSCT,DSCT,DSCT,EB,1,2,CONFLICTING
467723,ZTFJ183017.39+021317.4,EW,SR,0.995344,62.72976164383518,1.3659999999999997,277.572458,2.2215,NSVS  13890541,LP*,NSVS 13890541,SRA,61.9,J183017.30+021317.6,SR,106.55268,0.39,,,,LPV,EB,LPV,LPV,LPV,3,0,MODEL_LIKELY_CORRECT
542828,ASASSN-V J210318.22-854930.4,EW,RRC,0.995286,0.3385711797190169,0.609,315.825917,-85.825111,Gaia DR3 6342891750950627328,RR*,ASASSN-V J210318.21-854930.1,EW,0.677159,J210318.22-854930.4,EW,0.6771586,0.44,,,,RR,EB,EB,EB,RR,1,2,CONFLICTING
2292,ASASSN-V J185036.96+122517.8,RRC,EW,0.995285,0.258619695856683,0.4900000000000002,282.654,12.421611,ATO J282.6542+12.4216,EB*,ZTF J185037.01+122517.8,EW,0.5172384,J185036.96+122517.8,RRC,0.2586195,0.34,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
709101,ASASSN-V J231028.82+471554.6,DSCT,EW,0.995274,0.1853293708179672,0.4720000000000013,347.620083,47.265167,ATO J347.6200+47.2651,EB*,WISE J231028.8+471554,EW,0.3125708,J231028.82+471554.6,HADS,0.1562847,0.32,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
12447,ASASSN-V J064608.22-245950.2,RRC,EW,0.995218,0.3558756594375966,0.48600000000000065,101.53425,-24.997278,ATO J101.5343-24.9973,EB*,ASASSN-V J064608.24-245950.5,EB,0.711766,J064608.22-245950.2,RRC,0.3558842,0.31,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
5192,ASASSN-V J192451.04+334001.2,RRC,EW,0.995213,0.2898453840947329,0.35600000000000165,291.212667,33.667,ATO J291.2111+33.6665,EB*,WISE J192450.6+333959,EW,0.3667764,J192451.04+334001.2,RRC,0.1833906,0.26,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
253499,ZTFJ095752.32+234751.5,ROT,RRAB,0.995213,0.4991496809582447,1.0039999999999996,149.468,23.797639,LINEAR 17586216,RR*,LINEAR 17586216,RRAB,0.49917,J095752.31+234751.1,RRAB,0.4991699,1.25,,,,RR,ROT,RR,RR,RR,3,0,MODEL_LIKELY_CORRECT
10003,ASASSN-V J052003.64+413717.1,RRC,EW,0.995123,0.2055950385141111,0.32699999999999996,80.015167,41.621417,ATO J080.0151+41.6212,EB*,ZTF J052003.63+413717.0,EW,0.4112032,J052003.64+413717.1,RRC,0.205595,0.23,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
6828,ASASSN-V J214821.86+343200.2,RRC,EW,0.995083,0.2188467180503172,0.47000000000000064,327.091083,34.533389,ATO J327.0912+34.5334,EB*,WISE J214821.8+343200,EW,0.4377042,J214821.86+343200.2,RRC,0.218848,0.34,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
283,ASASSN-V J113212.60-674545.1,RRC,EW,0.99508,0.200406557450731,0.4939999999999998,173.0525,-67.762528,Gaia DR3 5235077332937291904,EB*,ASASSN-V J113212.76-674543.5,RRC,0.200411,J113212.60-674545.1,RRC,0.2004114,0.33,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
7209,ASASSN-V J065934.63-145432.9,RRC,EW,0.995066,0.187375329413796,0.5199999999999996,104.894292,-14.909139,ATO J104.8938-14.9090,EB*,Gaia DR3 2948453649518338176,E,0.374753,J065934.63-145432.9,RRC,0.1873744,0.26,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
11782,ASASSN-V J143351.10-660426.6,RRC,EW,0.995055,0.1915599803343378,0.49099999999999966,218.462917,-66.074056,Gaia DR3 5849308680507746432,EB*,ASASSN-V J143350.92-660427.4,RRC,0.191555,J143351.10-660426.6,RRC,0.1915554,0.25,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
1688,ASASSN-V J195535.75-070143.4,RRC,EW,0.994965,0.2024427631987085,0.3119999999999994,298.898958,-7.028722,ATO J298.8988-07.0285,EB*,WISE J195535.7-070142,EW,0.4048906,J195535.75-070143.4,RRC,0.202442,0.23,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
703888,ASASSN-V J110315.84-460346.9,DSCT,EW,0.994939,0.1502776472529975,1.3290000000000006,165.816,-46.063028,Gaia DR3 5386744241732022144,EB*,ASASSN-V J110315.81-460348.0,HADS,0.150277,J110315.84-460346.9,HADS,0.150277,0.5,,,,EB,DSCT,DSCT,DSCT,EB,1,2,CONFLICTING
792,ASASSN-V J201959.80+571515.5,RRC,EW,0.994868,0.2244615881393691,0.5540000000000003,304.999167,57.254306,ATO J304.9991+57.2543,EB*,WISE J201959.7+571515,EW,0.4489184,J201959.80+571515.5,RRC,0.2244588,0.33,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
716659,ASASSN-V J081822.17-245434.7,DSCT,EW,0.994855,0.1210306270038836,0.8499999999999996,124.592375,-24.909639,ATO J124.5917-24.9102,EB*,ASASSN-V J081822.02-245437.1,EW,0.24206,J081822.17-245434.7,HADS,0.1210316,0.45,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
4526,ASASSN-V J191316.08+284012.8,RRC,EW,0.994778,0.1927748286350401,0.613999999999999,288.317,28.670222,ATO J288.3171+28.6705,EB*,WISE J191316.1+284014,EW,0.3855466,J191316.08+284012.8,RRC,0.1927742,0.36,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
10348,ASASSN-V J184834.20-235656.5,RRC,EW,0.994655,0.203151396754976,0.6129999999999995,282.1425,-23.949028,ATO J282.1420-23.9478,EB*,Gaia DR3 4075148572013664768,E,0.406307,J184834.20-235656.5,RRC,0.2031522,0.41,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
711072,ASASSN-V J210107.84+320302.8,DSCT,EW,0.994638,0.1831876225173588,0.577,315.282667,32.050778,ATO J315.2827+32.0509,EB*,WISE J210107.8+320303,EW,0.3095182,J210107.84+320302.8,HADS,0.1547597,0.33,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
3534,ASASSN-V J120756.17-821207.5,RRC,EW,0.994475,0.2078951551153139,0.5419999999999998,181.984042,-82.202083,Gaia DR3 5783773080156157952,EB*,WISE J120756.1-821206,EW,0.4157941,J120756.17-821207.5,RRC,0.2078944,0.37,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
168860,ASASSN-V_J002517.59+163108.7,ROT,SR,0.99439,51.382120930237015,1.946,6.323292,16.519083,ZTF J002517.58+163108.7,LP*,ZTF J002517.58+163108.7,SR,52.0887347,,,,,,,,LPV,ROT,LPV,,LPV,2,0,MODEL_LIKELY_CORRECT
166969,ZTFJ085956.34+530949.0,ROT,RRC,0.994314,0.3663712842001436,0.6849999999999987,134.98475,53.163611,ATO J134.9847+53.1636,RR*,CSS_J085956.3+530948,RRC,0.3664037,,,,,,,,RR,ROT,RR,,RR,2,0,MODEL_LIKELY_CORRECT
272686,ZTFJ142841.54+031742.2,CEP,RRAB,0.994284,0.598169039238694,1.2079999999999984,217.173083,3.295056,CRTS J142841.5+031742,RR*,MG1 742525,ACEP,1.49519,J142841.60+031741.0,VAR,,0.95,,,,RR,CEP,CEP,VAR,RR,1,1,CONFLICTING
12114,ASASSN-V J153640.46-653613.5,RRC,EW,0.994246,0.2744367621568258,0.38599999999999923,234.168583,-65.60375,Gaia DR3 5824190577873210112,EB*,WISE J153640.6-653614,EW,0.5496919,J153640.46-653613.5,RRC,0.2744306,0.24,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
229966,ASASSN-V J172425.60+524906.2,ROT,SR,0.994246,63.13407824267575,0.3849999999999998,261.106667,52.818389,ZTF J172425.60+524905.9,LP*,ZTF J172425.60+524905.9,SR,61.4846761,J172425.60+524906.2,ROT,63.5,0.24,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
9203,ASASSN-V J113728.54-523516.0,RRC,EW,0.994225,0.2209464112144948,0.4330000000000016,174.368917,-52.587778,Gaia DR3 5345638685989844480,EB*,ASAS J113728-5235.3,EC|RRC|DSCT,0.44191,J113728.54-523516.0,RRC,0.2209432,0.34,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
701242,ASASSN-V J185901.25-315412.0,DSCT,EW,0.9941,0.1561865461591654,0.4250000000000007,284.755208,-31.903333,Gaia DR3 6760050379557010816,EB*,ASASSN-V J185901.34-315411.4,HADS,0.156185,J185901.25-315412.0,HADS,0.1561851,0.21,,,,EB,DSCT,DSCT,DSCT,EB,1,2,CONFLICTING
194136,ASASSN-V J214143.67+460225.7,ROT,SR,0.994066,52.11782911876252,0.6309999999999985,325.431958,46.040472,ATO J325.4323+46.0403,LP*,ZTF J214143.76+460225.4,SR,52.5181691,J214143.67+460225.7,ROT,52.39834,0.39,,,,LPV,ROT,LPV,ROT,LPV,2,1,MODEL_LIKELY_CORRECT
23904,ASASSN-V J074035.32-404815.0,RRC,EW,0.994032,0.2006879356681769,0.33999999999999986,115.147167,-40.804167,Gaia DR3 5536735975856727808,EB*,WISE J074035.3-404815,EW,0.401376,J074035.32-404815.0,RRC,0.2006859,0.2,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
1184,ASASSN-V J080246.88-174141.1,RRC,EW,0.994001,0.1913313786251304,0.23399999999999999,120.695333,-17.69475,ATO J120.6955-17.6943,EB*,WISE J080246.9-174140,EW,0.3822599,J080246.88-174141.1,RRC,0.191332,0.18,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
18376,ASASSN-V J212312.42+594756.4,RRC,EW,0.99393,0.4123143787738393,0.6180000000000003,320.80175,59.799,Cl Trumpler   37  1704,EB*,WISE J212312.4+594756,EW|EA,0.8246362,J212312.42+594756.4,RRC,0.41232,0.5,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
716499,ASASSN-V J113637.15-531554.3,DSCT,EW,0.993925,0.1452065275660046,0.5280000000000005,174.154792,-53.265083,UCAC4 184-072609,EB*,CzeV471,EW,0.2904159,J113637.15-531554.3,HADS,0.1452072,0.37,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
8271,ASASSN-V J210754.95+660339.9,RRC,EW,0.993779,0.2275376330673846,0.4670000000000005,316.978958,66.061083,Gaia DR3 2221693643427040000,EB*,WISE J210754.9+660339,EW,0.370537,J210754.95+660339.9,RRC,0.1852704,0.34,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
12978,ASASSN-V J174501.97-685645.9,RRC,EW,0.993686,0.2365861247424531,0.21899999999999942,266.258208,-68.946083,Gaia DR3 5810645728459427328,EB*,ASASSN-V J174501.56-685647.0,RRC,0.23659,J174501.97-685645.9,RRC,0.2365898,0.15,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
249058,ASASSN-V_J041302.96+325129.4,ROT,SR,0.993667,66.33206775956508,1.0090000000000001,63.262333,32.858167,ATO J063.2623+32.8581,LP*,ZTF J041302.96+325129.4,SR,68.0588176,,,,,,,,LPV,ROT,LPV,,LPV,2,0,MODEL_LIKELY_CORRECT
701456,ASASSN-V J025341.60+701735.7,DSCT,EW,0.993649,0.2098451314311557,0.6370000000000005,43.423333,70.29325,ATO J043.4233+70.2932,EB*,WISE J025341.5+701735,EW,0.2955021,J025341.60+701735.7,HADS,0.1477506,0.49,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
706580,ASASSN-V J071631.34-224853.7,DSCT,EW,0.993611,0.1680536435840588,0.6709999999999994,109.130583,-22.814917,ATO J109.1301-22.8142,EB*,Gaia DR3 5618094201329214592,E,0.3361,J071631.34-224853.7,HADS,0.1680506,0.44,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
10872,ASASSN-V J054232.06+435130.5,RRC,EW,0.99358,0.1822214730234954,0.47199999999999953,85.633583,43.858472,ATO J085.6337+43.8577,EB*,ZTF J054232.09+435128.0,EW,0.364433,J054232.06+435130.5,RRC,0.1822214,0.31,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
306369,ASASSN-V J160111.72+372653.8,RRAB,ROT,0.993555,0.8511220153883936,0.3769999999999989,240.298833,37.448278,ZTF J160111.71+372653.5,BY*,ZTF J160111.71+372653.5,BY,0.8511074,J160111.72+372653.8,RRAB,0.8510736,0.17,,,,ROT,RR,ROT,RR,ROT,2,1,MODEL_LIKELY_CORRECT
701366,ASASSN-V J052835.26+474032.1,DSCT,EW,0.993548,0.2088270340216699,0.3119999999999994,82.146917,47.675583,ATO J082.1474+47.6751,EB*,ASASSN-V J052835.37+474030.7,EW,0.345341,J052835.26+474032.1,HADS,0.1726689,0.21,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
7236,ASASSN-V J182339.47+765836.3,RRC,EW,0.993485,0.3300605237201809,0.543000000000001,275.914458,76.97675,NSVS   1133790,EB*,,,,J182339.47+765836.3,RRC,0.3300541,0.42,,,,EB,RR,,RR,EB,1,1,CONFLICTING
716432,ASASSN-V J163014.25-050001.9,DSCT,EW,0.993427,0.1503148219665383,0.266,247.559375,-5.000528,ATO J247.5593-05.0005,EB*,ZTF J163014.22-050001.9,EW,0.3006312,J163014.25-050001.9,HADS,0.1503138,0.15,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
702673,ASASSN-V J200215.12+135617.9,DSCT,EW,0.99339,0.1790725142075892,0.3349999999999991,300.563,13.938306,ATO J300.5638+13.9380,EB*,ZTF J200215.32+135617.0,EW,0.3581446,J200215.12+135617.9,HADS,0.179074,0.23,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
12383,ASASSN-V J101139.81-485420.3,RRC,EW,0.993386,0.2520650554919508,0.7149999999999999,152.915875,-48.905639,Gaia DR3 5407216598496329984,EB*,WISE J101139.7-485415,EW|EA,0.50412,J101139.81-485420.3,RRC,0.252065,0.49,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
17733,ASASSN-V J195533.27+055757.7,RRC,EW,0.993352,0.2419797281471671,0.7210000000000001,298.888625,5.966028,ATO J298.8892+05.9661,EB*,ZTF J195533.41+055758.2,EW,0.4839562,J195533.27+055757.7,RRC,0.2419816,0.37,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
5479,ASASSN-V J231143.65+470850.8,RRC,EW,0.993341,0.208190394298319,0.6319999999999997,347.931875,47.147444,ATO J347.9318+47.1474,EB*,WISE J231143.6+470850,EW,0.4163846,J231143.65+470850.8,RRC,0.2081921,0.38,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
709771,ASASSN-V J082819.32-350410.4,DSCT,EW,0.99334,0.1519175618120246,0.46499999999999986,127.0805,-35.069556,Gaia DR3 5543412657150772736,EB*,WISE J082819.2-350410,EW,0.3038344,J082819.32-350410.4,HADS,0.1519169,0.3,,,,EB,DSCT,EB,DSCT,EB,2,1,MODEL_LIKELY_CORRECT
716108,ASASSN-V J100830.34-633542.1,DSCT,EW,0.993234,0.1392869365975191,0.41600000000000037,152.126417,-63.595028,Gaia DR3 5252643680461785216,EB*,ASASSN-V J100830.77-633543.4,HADS,0.139285,J100830.34-633542.1,HADS,0.1392846,0.26,,,,EB,DSCT,DSCT,DSCT,EB,1,2,CONFLICTING
434,ASASSN-V J183639.83+131838.0,RRC,EW,0.993224,0.1933019274595738,0.5130000000000017,279.165958,13.310556,ATO J279.1659+13.3103,EB*,WISE J183639.8+131837,EW,0.386616,J183639.83+131838.0,RRC,0.1933048,0.31,,,,EB,RR,EB,RR,EB,2,1,MODEL_LIKELY_CORRECT
2539,ASASSN-V J152218.63-614141.6,RRC,EW,0.993221,0.2056004757776114,0.14199999999999946,230.577625,-61.694889,Gaia DR3 5875210013379436288,EB*,ASASSN-V J152218.74-614141.3,RRC,0.205599,J152218.63-614141.6,RRC,0.2055993,0.11,,,,EB,RR,RR,RR,EB,1,2,CONFLICTING
457504,ZTFJ200048.79+311515.2,EW,SR,0.993165,0.9750297216911028,0.3949999999999996,300.203292,31.254222,ATO J300.2034+31.2543,LP*,ZTF J200048.79+311515.2,EB,76.3332614,,,,,,,,LPV,EB,EB,,LPV,1,1,CONFLICTING
